,workerid,proliferate.condition,age,comments,correct,education_level,enjoyment,gender,internal_node_id,key_press,native_language,response,rt,solution,stimulus,test_part,time_elapsed,total_score,trial_index,trial_type,understanding,experiment_id,participant_id,error,words
1282,161,condition1,,,False,,,,0.0-5.0-0.2,,,"['free', 'from', 'additions', 'as', 'irrelevant']",,"['as', 'free', 'from', 'irrelevant', 'additions']",,test,182740,0.0,9,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"as,free,from,irrelevant,additions"
1283,161,condition1,,,,,,,0.0-5.0-1.2,32.0,,,5599.999999999971,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>free,from,additions,as,irrelevant</p><h4>Here is the correct answer and the original sentence:</h4><p>as,free,from,irrelevant,additions</p><p>Philosophy should show us the hierarchy of our instinctive beliefs, beginning with those we hold most strongly, and presenting each as much isolated and as free from irrelevant additions as possible.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,188341,,10,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1284,161,condition1,,,False,,,,0.0-5.0-0.3,,,"['make', 'use', 'of', 'a', 'bad']",,"['make', 'a', 'bad', 'use', 'of']",,test,200333,0.0,11,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"make,a,bad,use,of"
1285,161,condition1,,,,,,,0.0-5.0-1.3,32.0,,,4032.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>make,use,of,a,bad</p><h4>Here is the correct answer and the original sentence:</h4><p>make,a,bad,use,of</p><p>He'll make a bad use of it, I'm afraid.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,204365,,12,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1286,161,condition1,,,True,,,,0.0-5.0-0.4,,,"['the', 'chief', 'and', 'several', 'were']",,"['the', 'chief', 'and', 'several', 'were']",,test,229130,1.0,13,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"the,chief,and,several,were"
1287,161,condition1,,,,,,,0.0-5.0-1.4,32.0,,,4312.0,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>the,chief,and,several,were</p><h4>Here is the original sentence:</h4><p>This being refused by Congress, the President asked legislative authority to place a junior over a senior of the same grade, with the view of appointing Benton to the rank of major-general and then placing him in command of the army, but Congress failed to accede to this proposition as well, and Scott remained in command: but every general appointed to serve under him was politically opposed to the chief, and several were personally hostile.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,233443,,14,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1288,161,condition1,,,False,,,,0.0-5.0-0.5,,,"['everywhere', 'was', 'met', 'by', 'large']",,"['was', 'everywhere', 'met', 'by', 'large']",,test,260593,1.0,15,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"was,everywhere,met,by,large"
1289,161,condition1,,,,,,,0.0-5.0-1.5,32.0,,,5298.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>everywhere,was,met,by,large</p><h4>Here is the correct answer and the original sentence:</h4><p>was,everywhere,met,by,large</p><p>After the war, during the summer of 1865, I travelled considerably through the North, and was everywhere met by large numbers of people.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,265892,,16,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1290,161,condition1,,,False,,,,0.0-5.0-0.6,,,"['parents', 'would', 'for', 'a', 'sleep']",,"['parents', 'would', 'sleep', 'for', 'a']",,test,284011,1.0,17,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"parents,would,sleep,for,a"
1291,161,condition1,,,,,,,0.0-5.0-1.6,32.0,,,6435.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>parents,would,for,a,sleep</p><h4>Here is the correct answer and the original sentence:</h4><p>parents,would,sleep,for,a</p><p>This was how Gregor received his food each day now, once in the morning while his parents and the maid were still asleep, and the second time after everyone had eaten their meal at midday as his parents would sleep for a little while then as well, and Gregor's sister would send the maid away on some errand.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,290447,,18,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1292,161,condition1,,,False,,,,0.0-5.0-0.7,,,"['with', 'my', 'right', 'to', 'the']",,"['to', 'the', 'right', 'with', 'my']",,test,305425,1.0,19,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"to,the,right,with,my"
1293,161,condition1,,,,,,,0.0-5.0-1.7,32.0,,,3237.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>with,my,right,to,the</p><h4>Here is the correct answer and the original sentence:</h4><p>to,the,right,with,my</p><p>This force, Tuttle's division, not returning I rode to the right with my staff, and soon found that the enemy had left that part of the line.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,308663,,20,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1294,161,condition1,,,False,,,,0.0-5.0-0.8,,,"['script', 'really', 'is', 'a', 'combination']",,"['script', 'is', 'really', 'a', 'combination']",,test,325179,1.0,21,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"script,is,really,a,combination"
1295,161,condition1,,,,,,,0.0-5.0-1.8,32.0,,,5660.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>script,really,is,a,combination</p><h4>Here is the correct answer and the original sentence:</h4><p>script,is,really,a,combination</p><p>As the Ogham script is really a combination of straight lines, the latter case may be taken with considerable reserve.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,330841,,22,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1296,161,condition1,,,False,,,,0.0-5.0-0.9,,,"['send', 'them', 'believing', 'he', 'as']",,"['send', 'them', 'believing', 'as', 'he']",,test,364745,1.0,23,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"send,them,believing,as,he"
1297,161,condition1,,,,,,,0.0-5.0-1.9,32.0,,,5947.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>send,them,believing,he,as</p><h4>Here is the correct answer and the original sentence:</h4><p>send,them,believing,as,he</p><p>Up to this time Beauregard, who had commanded south of Richmond, had received no reinforcements, except Hoke's division from Drury's Bluff,(*37) which had arrived on the morning of the 16th; though he had urged the authorities very strongly to send them, believing, as he did, that Petersburg would be a valuable prize which we might seek.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,370693,,24,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1298,161,condition1,,,False,,,,0.0-5.0-0.10,,,"['and', 'were', 'generally', 'retained', 'with']",,"['and', 'were', 'retained', 'generally', 'with']",,test,383597,1.0,25,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"and,were,retained,generally,with"
1299,161,condition1,,,,,,,0.0-5.0-1.10,32.0,,,4055.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>and,were,generally,retained,with</p><h4>Here is the correct answer and the original sentence:</h4><p>and,were,retained,generally,with</p><p>The North had a great number of educated and trained soldiers, but the bulk of them were still in the army and were retained, generally with their old commands and rank, until the war had lasted many months.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,387653,,26,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1300,161,condition1,,,False,,,,0.0-5.0-0.11,,,"['in', 'the', 'same', 'intimacy', 'again']",,"['again', 'in', 'the', 'same', 'intimacy']",,test,398966,1.0,27,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"again,in,the,same,intimacy"
1301,161,condition1,,,,,,,0.0-5.0-1.11,32.0,,,3159.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>in,the,same,intimacy,again</p><h4>Here is the correct answer and the original sentence:</h4><p>again,in,the,same,intimacy</p><p>Our friendship cannot be impaired by it, and in happier times, when your situation is as independent as mine, it will unite us again in the same intimacy as ever.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,402126,,28,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1302,161,condition1,,,True,,,,0.0-5.0-0.12,,,"['no', 'longer', 'wear', 'the', 'decorations']",,"['no', 'longer', 'wear', 'the', 'decorations']",,test,413719,2.0,29,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"no,longer,wear,the,decorations"
1303,161,condition1,,,,,,,0.0-5.0-1.12,32.0,,,2589.0,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>no,longer,wear,the,decorations</p><h4>Here is the original sentence:</h4><p>He declared he could no longer wear the decorations which he had received from the Sovereign of the Congo State.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,416310,,30,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1304,161,condition1,,,False,,,,0.0-5.0-0.13,,,"['old', 'doing', 'nothing', 'except', 'singing']",,"['doing', 'nothing', 'except', 'singing', 'old']",,test,432311,2.0,31,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"doing,nothing,except,singing,old"
1305,161,condition1,,,,,,,0.0-5.0-1.13,32.0,,,3182.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>old,doing,nothing,except,singing</p><h4>Here is the correct answer and the original sentence:</h4><p>doing,nothing,except,singing,old</p><p>From dinner to tea she would lie in her breeze-rocked cradle, doing nothing except singing old songs--my nursery lore--to herself, or watching the birds, joint tenants, feed and entice their young ones to fly: or nestling with closed lids, half thinking, half dreaming, happier than words can express.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,435494,,32,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1306,161,condition1,,,False,,,,0.0-5.0-0.14,,,"['and', 'with', 'it', 'regarded', 'the']",,"['and', 'regarded', 'it', 'with', 'the']",,test,449082,2.0,33,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"and,regarded,it,with,the"
1307,161,condition1,,,,,,,0.0-5.0-1.14,32.0,,,3071.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>and,with,it,regarded,the</p><h4>Here is the correct answer and the original sentence:</h4><p>and,regarded,it,with,the</p><p>""  John laughed, and watched her for a minute, as she poised a pretty little preparation of lace and flowers on her hand, and regarded it with the genuine interest which his harangue had failed to waken.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,452154,,34,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1308,161,condition1,,,False,,,,0.0-5.0-0.15,,,"['tell', 'me', 'you', 'were', 'present']",,"['present', 'tell', 'me', 'were', 'you']",,test,464678,2.0,35,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"present,tell,me,were,you"
1309,161,condition1,,,,,,,0.0-5.0-1.15,32.0,,,954.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>tell,me,you,were,present</p><h4>Here is the correct answer and the original sentence:</h4><p>present,tell,me,were,you</p><p>But never mind Linton at present: tell me, were you not with Heathcliff last night?</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,465633,,36,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1310,161,condition1,,,True,,,,0.0-5.0-0.16,,,"['appreciate', 'and', 'act', 'according', 'to']",,"['appreciate', 'and', 'act', 'according', 'to']",,test,487782,3.0,37,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"appreciate,and,act,according,to"
1311,161,condition1,,,,,,,0.0-5.0-1.16,32.0,,,1997.9999999999413,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>appreciate,and,act,according,to</p><h4>Here is the original sentence:</h4><p>The old theological problem of ""Faith"" and ""Knowledge,"" or more plainly, of instinct and reason--the question whether, in respect to the valuation of things, instinct deserves more authority than rationality, which wants to appreciate and act according to motives, according to a ""Why,"" that is to say, in conformity to purpose and utility--it is always the old moral problem that first appeared in the person of Socrates, and had divided men's minds long before Christianity.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,489782,,38,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1312,161,condition1,,,False,,,,0.0-5.0-0.17,,,"['such', 'as', 'the', 'universals', 'until']",,"['universals', 'as', 'such', 'until', 'the']",,test,504556,3.0,39,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"universals,as,such,until,the"
1313,161,condition1,,,,,,,0.0-5.0-1.17,32.0,,,1798.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>such,as,the,universals,until</p><h4>Here is the correct answer and the original sentence:</h4><p>universals,as,such,until,the</p><p>Hence we succeed in avoiding all notice of universals as such, until the study of philosophy forces them upon our attention.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,506355,,40,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1314,161,condition1,,,True,,,,0.0-5.0-0.18,,,"['were', 'the', 'defences', 'of', 'the']",,"['were', 'the', 'defences', 'of', 'the']",,test,515556,4.0,41,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"were,the,defences,of,the"
1315,161,condition1,,,,,,,0.0-5.0-1.18,32.0,,,693.9999999999417,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>were,the,defences,of,the</p><h4>Here is the original sentence:</h4><p>Such were the defences of the City of Mexico in September, 1847, on the routes over which General Scott entered.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,516251,,42,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1316,161,condition1,,,False,,,,0.0-5.0-0.19,,,"['together', 'migrated', 'stirring', 'into', 'the']",,"['migrated', 'together', 'into', 'the', 'stirring']",,test,534028,4.0,43,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"migrated,together,into,the,stirring"
1317,161,condition1,,,,,,,0.0-5.0-1.19,32.0,,,2271.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>together,migrated,stirring,into,the</p><h4>Here is the correct answer and the original sentence:</h4><p>migrated,together,into,the,stirring</p><p>'What a realisation of something more romantic than a fairy tale it would have been for Mrs. Linton Heathcliff, had she and I struck up an attachment, as her good nurse desired, and migrated together into the stirring atmosphere of the town!</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,536300,,44,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1318,161,condition1,,,False,,,,0.0-5.0-0.20,,,"['in', 'the', 'image', 'were', 'to']",,"['to', 'the', 'image', 'were', 'in']",,test,546749,4.0,45,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"to,the,image,were,in"
1319,161,condition1,,,,,,,0.0-5.0-1.20,32.0,,,2230.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>in,the,image,were,to</p><h4>Here is the correct answer and the original sentence:</h4><p>to,the,image,were,in</p><p>Moreover, we are certainly able to some extent to compare our image with the object remembered, so that we often know, within somewhat wide limits, how far our image is accurate; but this would be impossible, unless the object, as opposed to the image, were in some way before the mind.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,548980,,46,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1320,161,condition1,,,False,,,,0.0-5.0-0.21,,,"['but', 'popularize', 'his', 'subject', 'for']",,"['popularize', 'his', 'subject', 'but', 'for']",,test,563554,4.0,47,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"popularize,his,subject,but,for"
1321,161,condition1,,,,,,,0.0-5.0-1.21,32.0,,,1623.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>but,popularize,his,subject,for</p><h4>Here is the correct answer and the original sentence:</h4><p>popularize,his,subject,but,for</p><p>His great ability as a phonetician (he was, I think, the best of them all at his job) would have entitled him to high official recognition, and perhaps enabled him to popularize his subject, but for his Satanic contempt for all academic dignitaries and persons in general who thought more of Greek than of phonetics.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,565179,,48,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1322,161,condition1,,,False,,,,0.0-5.0-0.22,,,"['we', 'were', 'slashed', 'from', 'around']",,"['we', 'were', 'slashed', 'around', 'from']",,test,578160,4.0,49,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"we,were,slashed,around,from"
1323,161,condition1,,,,,,,0.0-5.0-1.22,32.0,,,4075.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>we,were,slashed,from,around</p><h4>Here is the correct answer and the original sentence:</h4><p>we,were,slashed,around,from</p><p>With us, now twenty years after the close of the most stupendous war ever known, we have writers --who profess devotion to the nation--engaged in trying to prove that the Union forces were not victorious; practically, they say, we were slashed around from Donelson to Vicksburg and to Chattanooga; and in the East from Gettysburg to Appomattox, when the physical rebellion gave out from sheer exhaustion.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,582237,,50,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1324,161,condition1,,,False,,,,0.0-5.0-0.23,,,"['is', 'a', 'refutable', 'theory', 'to']",,"['refutable', 'is', 'a', 'theory', 'to']",,test,592504,4.0,51,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"refutable,is,a,theory,to"
1325,161,condition1,,,,,,,0.0-5.0-1.23,32.0,,,1559.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>is,a,refutable,theory,to</p><h4>Here is the correct answer and the original sentence:</h4><p>refutable,is,a,theory,to</p><p>When Othello believes that Desdemona loves Cassio, he must not have before his mind a single object, 'Desdemona's love for Cassio', or 'that Desdemona loves Cassio ', for that would require that there should be objective falsehoods, which subsist independently of any minds; and this, though not logically refutable, is a theory to be avoided if possible.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,594064,,52,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1326,161,condition1,,,False,,,,0.0-5.0-0.24,,,"['mediums', 'have', 'been', 'injured', 'badly']",,"['mediums', 'have', 'been', 'badly', 'injured']",,test,604442,4.0,53,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"mediums,have,been,badly,injured"
1327,161,condition1,,,,,,,0.0-5.0-1.24,32.0,,,2151.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>mediums,have,been,injured,badly</p><h4>Here is the correct answer and the original sentence:</h4><p>mediums,have,been,badly,injured</p><p>When still attached to the medium the ectoplasm flies back with great force on exposure to light, and, in spite of the laughter of the scoffers, there is none the less good evidence that several mediums have been badly injured by the recoil after a light has suddenly been struck by some amateur detective.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,606594,,54,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1328,161,condition1,,,False,,,,0.0-5.0-0.25,,,"['entitled', 'to', 'consideration', 'of', 'best']",,"['best', 'entitled', 'to', 'consideration', 'of']",,test,629232,4.0,55,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"best,entitled,to,consideration,of"
1329,161,condition1,,,,,,,0.0-5.0-1.25,32.0,,,1822.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>entitled,to,consideration,of,best</p><h4>Here is the correct answer and the original sentence:</h4><p>best,entitled,to,consideration,of</p><p>They supposed that it would naturally follow the freedom of the negro, but that there would be a time of probation, in which the ex-slaves could prepare themselves for the privileges of citizenship before the full right would be conferred; but Mr. Johnson, after a complete revolution of sentiment, seemed to regard the South not only as an oppressed people, but as the people best entitled to consideration of any of our citizens.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,631055,,56,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1330,161,condition1,,,False,,,,0.0-5.0-0.26,,,"['questions', 'and', 'in', 'which', 'answers']",,"['questions', 'and', 'answers', 'in', 'which']",,test,645512,4.0,57,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"questions,and,answers,in,which"
1331,161,condition1,,,,,,,0.0-5.0-1.26,32.0,,,2790.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>questions,and,in,which,answers</p><h4>Here is the correct answer and the original sentence:</h4><p>questions,and,answers,in,which</p><p>"" But this is a realm of questions and answers in which a more fastidious spirit does not like to stay: for here truth has to stifle her yawns so much when she is obliged to answer.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,648304,,58,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1332,161,condition1,,,False,,,,0.0-5.0-0.27,,,"['equally', 'divided', 'population', 'about', 'in']",,"['about', 'equally', 'divided', 'in', 'population']",,test,678995,4.0,59,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"about,equally,divided,in,population"
1333,161,condition1,,,,,,,0.0-5.0-1.27,32.0,,,1606.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>equally,divided,population,about,in</p><h4>Here is the correct answer and the original sentence:</h4><p>about,equally,divided,in,population</p><p>San Antonio was about equally divided in population between Americans and Mexicans.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,680602,,60,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1334,161,condition1,,,False,,,,0.0-5.0-0.28,,,"['of', 'the', 'one', 'taken', 'from']",,"['taken', 'from', 'one', 'of', 'the']",,test,694033,4.0,61,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"taken,from,one,of,the"
1335,161,condition1,,,,,,,0.0-5.0-1.28,32.0,,,2414.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>of,the,one,taken,from</p><h4>Here is the correct answer and the original sentence:</h4><p>taken,from,one,of,the</p><p>Esther fitted up the closet with a little table, placed a footstool before it, and over it a picture taken from one of the shut-up rooms.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,696448,,62,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
1336,161,condition1,,,False,,,,0.0-5.0-0.29,,,"['people', 'had', 'innocently', 'been', 'misled']",,"['people', 'had', 'been', 'innocently', 'misled']",,test,721917,4.0,63,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,"people,had,been,innocently,misled"
1337,161,condition1,,,,,,,0.0-5.0-1.29,32.0,,,3872.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>people,had,innocently,been,misled</p><h4>Here is the correct answer and the original sentence:</h4><p>people,had,been,innocently,misled</p><p>We might have had a straight, honest fight, and at the end of it we might have conceded that the German people had been innocently misled, by their military caste and their Press, into the idea that their country was being attacked, and so were themselves guiltless in the matter.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,725790,,64,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8ed52744-44a4-4643-bb5e-75048c64f43e,,
